          ;       19616;   ;Filtro    ;Inicio                                  ;31052013      ;110740;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25966;   ;resultado ;OC_20130531123057                       ;31052013      ;123308;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
17859616  ;       25966;   ;transacc  ;17859616                                ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(3000)                                            
17859616  ;       25966;   ;resultado ;logro abrir_conexion                    ;31052013      ;123308;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
17859616  ;       25966;   ;transacc  ;17859616                                ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
17859616  ;       25966;   ;transacc  ;17859616                                ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
17859616  ;       25966;   ;transacc  ;17859616                                ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;Llego ACK del Comercio                                                  
17859616  ;       25966;   ;resultado ;OC_20130531123057                       ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;tienda acepto transaccion                                               
17859616  ;       25966;   ;resultado ;OC_20130531123057                       ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
17859616  ;       25966;   ;resultado ;OC_20130531123057                       ;31052013      ;123308;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25972;   ;Filtro    ;Inicio                                  ;31052013      ;123320;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       25972;   ;Filtro    ;tbk_param.txt                           ;31052013      ;123320;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       25972;   ;Filtro    ;Terminado                               ;31052013      ;123320;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       25972;   ;sanitiza  ;inicio                                  ;31052013      ;123320;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       25972;   ;sanitiza  ;Array                                   ;31052013      ;123320;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       25972;   ;sanitiza  ;Fin                                     ;31052013      ;123320;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0018000054;       25972;   ;pago      ;inicio                                  ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123320;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123327;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123327;10.170.1.9     ;OK ;597026007976        ;Token=e8ea54b329aeb5480656124b44c67a80828cb3d42e04b83c7ce7aae094ed47d3  
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123327;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0018000054;       25972;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123327;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       25997;   ;resultado ;Desencriptando                          ;31052013      ;123409;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       25997;   ;resultado ;Validacion                              ;31052013      ;123409;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       25997;   ;resultado ;OC_20130531123318                       ;31052013      ;123409;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
          ;       25997;   ;resultado ;OC_20130531123318                       ;31052013      ;123409;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
18000054  ;       25997;   ;transacc  ;18000054                                ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(3000)                                            
18000054  ;       25997;   ;resultado ;logro abrir_conexion                    ;31052013      ;123409;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
18000054  ;       25997;   ;transacc  ;18000054                                ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
18000054  ;       25997;   ;transacc  ;18000054                                ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
18000054  ;       25997;   ;transacc  ;18000054                                ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;Llego ACK del Comercio                                                  
18000054  ;       25997;   ;resultado ;OC_20130531123318                       ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;tienda acepto transaccion                                               
18000054  ;       25997;   ;resultado ;OC_20130531123318                       ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
18000054  ;       25997;   ;resultado ;OC_20130531123318                       ;31052013      ;123409;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       26005;   ;Filtro    ;Inicio                                  ;31052013      ;123431;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       26005;   ;Filtro    ;tbk_param.txt                           ;31052013      ;123431;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       26005;   ;Filtro    ;Terminado                               ;31052013      ;123431;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       26005;   ;sanitiza  ;inicio                                  ;31052013      ;123431;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       26005;   ;sanitiza  ;Array                                   ;31052013      ;123431;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       26005;   ;sanitiza  ;Fin                                     ;31052013      ;123431;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
0018071556;       26005;   ;pago      ;inicio                                  ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123431;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123441;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123441;10.170.1.9     ;OK ;597026007976        ;Token=e99ddadb4973689937276a752cc02c973647bbd4dbc9e9103229544d7686ffdb  
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123441;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
0018071556;       26005;   ;pago      ;https://certificacion.webpay.cl         ;31052013      ;123441;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       26122;   ;resultado ;Desencriptando                          ;31052013      ;123552;10.170.1.9     ;OK ;                    ;TBK_PARAM desencriptado                                                 
          ;       26122;   ;resultado ;Validacion                              ;31052013      ;123552;10.170.1.9     ;OK ;                    ;Entidad emisora de los datos validada                                   
          ;       26122;   ;resultado ;OC_20130531123429                       ;31052013      ;123552;10.170.1.9     ;OK ;                    ;Parseo de los datos                                                     
          ;       26122;   ;resultado ;OC_20130531123429                       ;31052013      ;123552;10.170.1.9     ;OK ;                    ;http://10.170.1.12:3000/check.html                                      
18071556  ;       26122;   ;transacc  ;18071556                                ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;conectandose al port :(3000)                                            
18071556  ;       26122;   ;resultado ;logro abrir_conexion                    ;31052013      ;123552;10.170.1.9     ; 0 ;597026007976        ;Abrio socket para conex-com                                             
18071556  ;       26122;   ;transacc  ;18071556                                ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;POST a url http://10.170.1.12:3000/check.html                           
18071556  ;       26122;   ;transacc  ;18071556                                ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;mensaje enviado                                                         
18071556  ;       26122;   ;transacc  ;18071556                                ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;Llego ACK del Comercio                                                  
18071556  ;       26122;   ;resultado ;OC_20130531123429                       ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;tienda acepto transaccion                                               
18071556  ;       26122;   ;resultado ;OC_20130531123429                       ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;respuesta enviada a TBK (ACK)                                           
18071556  ;       26122;   ;resultado ;OC_20130531123429                       ;31052013      ;123552;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
