          ;       14285;   ;Filtro    ;Inicio                                  ;29052013      ;125840;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       16939;   ;sanitiza  ;Array                                   ;29052013      ;144628;10.150.3.2     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       16939;   ;sanitiza  ;Fin                                     ;29052013      ;144628;10.150.3.2     ;Ok ;                    ;Sanitizacion exitosa                                                    
9853188473;       16939;   ;pago      ;inicio                                  ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Parseo realizado                                                        
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Mac generado                                                            
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Redireccion web                                                         
9853188473;       16939;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144628;10.150.3.2     ;OK ;597026007976        ;Todo OK                                                                 
          ;       16969;   ;Filtro    ;Inicio                                  ;29052013      ;144743;10.150.3.2     ;OK ;                    ;Inicio de filtrado                                                      
          ;       16969;   ;Filtro    ;tbk_param.txt                           ;29052013      ;144743;10.150.3.2     ;OK ;                    ;Archivo parseado                                                        
          ;       16969;   ;Filtro    ;Terminado                               ;29052013      ;144743;10.150.3.2     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       16969;   ;sanitiza  ;inicio                                  ;29052013      ;144743;10.150.3.2     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       16969;   ;sanitiza  ;Array                                   ;29052013      ;144743;10.150.3.2     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       16969;   ;sanitiza  ;Fin                                     ;29052013      ;144743;10.150.3.2     ;Ok ;                    ;Sanitizacion exitosa                                                    
9853263409;       16969;   ;pago      ;inicio                                  ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Parseo realizado                                                        
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Mac generado                                                            
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Redireccion web                                                         
9853263409;       16969;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;144743;10.150.3.2     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17116;   ;Filtro    ;Inicio                                  ;29052013      ;145255;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17116;   ;Filtro    ;tbk_param.txt                           ;29052013      ;145255;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17116;   ;Filtro    ;Terminado                               ;29052013      ;145255;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17116;   ;sanitiza  ;inicio                                  ;29052013      ;145255;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17116;   ;sanitiza  ;Array                                   ;29052013      ;145255;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17116;   ;sanitiza  ;Fin                                     ;29052013      ;145255;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9853575729;       17116;   ;pago      ;inicio                                  ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9853575729;       17116;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145255;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17171;   ;Filtro    ;Inicio                                  ;29052013      ;145553;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17171;   ;Filtro    ;tbk_param.txt                           ;29052013      ;145553;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17171;   ;Filtro    ;Terminado                               ;29052013      ;145553;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17171;   ;sanitiza  ;inicio                                  ;29052013      ;145553;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17171;   ;sanitiza  ;Array                                   ;29052013      ;145553;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17171;   ;sanitiza  ;Fin                                     ;29052013      ;145553;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9853753629;       17171;   ;pago      ;inicio                                  ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9853753629;       17171;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145553;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17277;   ;Filtro    ;Inicio                                  ;29052013      ;145704;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17277;   ;Filtro    ;tbk_param.txt                           ;29052013      ;145704;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17277;   ;Filtro    ;Terminado                               ;29052013      ;145704;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17277;   ;sanitiza  ;inicio                                  ;29052013      ;145704;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17277;   ;sanitiza  ;Array                                   ;29052013      ;145704;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17277;   ;sanitiza  ;Fin                                     ;29052013      ;145704;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9853824911;       17277;   ;pago      ;inicio                                  ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9853824911;       17277;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;145704;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17404;   ;Filtro    ;Inicio                                  ;29052013      ;150040;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17404;   ;Filtro    ;tbk_param.txt                           ;29052013      ;150040;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17404;   ;Filtro    ;Terminado                               ;29052013      ;150040;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17404;   ;sanitiza  ;inicio                                  ;29052013      ;150040;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17404;   ;sanitiza  ;Array                                   ;29052013      ;150040;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17404;   ;sanitiza  ;Fin                                     ;29052013      ;150040;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9854040111;       17404;   ;pago      ;inicio                                  ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9854040111;       17404;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150040;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17461;   ;Filtro    ;Inicio                                  ;29052013      ;150307;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17461;   ;Filtro    ;tbk_param.txt                           ;29052013      ;150307;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17461;   ;Filtro    ;Terminado                               ;29052013      ;150307;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17461;   ;sanitiza  ;inicio                                  ;29052013      ;150307;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17461;   ;sanitiza  ;Array                                   ;29052013      ;150307;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17461;   ;sanitiza  ;Fin                                     ;29052013      ;150307;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9854187783;       17461;   ;pago      ;inicio                                  ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9854187783;       17461;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150307;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17624;   ;Filtro    ;Inicio                                  ;29052013      ;150941;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17624;   ;Filtro    ;tbk_param.txt                           ;29052013      ;150941;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17624;   ;Filtro    ;Terminado                               ;29052013      ;150941;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17624;   ;sanitiza  ;inicio                                  ;29052013      ;150941;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17624;   ;sanitiza  ;Array                                   ;29052013      ;150941;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17624;   ;sanitiza  ;Fin                                     ;29052013      ;150941;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9854581411;       17624;   ;pago      ;inicio                                  ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9854581411;       17624;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;150941;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17649;   ;Filtro    ;Inicio                                  ;29052013      ;151051;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17649;   ;Filtro    ;tbk_param.txt                           ;29052013      ;151051;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17649;   ;Filtro    ;Terminado                               ;29052013      ;151051;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17649;   ;sanitiza  ;inicio                                  ;29052013      ;151051;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17649;   ;sanitiza  ;Array                                   ;29052013      ;151051;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17649;   ;sanitiza  ;Fin                                     ;29052013      ;151051;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9854651575;       17649;   ;pago      ;inicio                                  ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9854651575;       17649;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151051;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       17672;   ;Filtro    ;Inicio                                  ;29052013      ;151153;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       17672;   ;Filtro    ;tbk_param.txt                           ;29052013      ;151153;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       17672;   ;Filtro    ;Terminado                               ;29052013      ;151153;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       17672;   ;sanitiza  ;inicio                                  ;29052013      ;151153;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       17672;   ;sanitiza  ;Array                                   ;29052013      ;151153;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       17672;   ;sanitiza  ;Fin                                     ;29052013      ;151153;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9854713839;       17672;   ;pago      ;inicio                                  ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Medio 2: Por redireccion                                                
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9854713839;       17672;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;151153;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       18092;   ;Filtro    ;Inicio                                  ;29052013      ;152235;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       18092;   ;Filtro    ;tbk_param.txt                           ;29052013      ;152235;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       18092;   ;Filtro    ;Terminado                               ;29052013      ;152235;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18092;   ;sanitiza  ;inicio                                  ;29052013      ;152235;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18092;   ;sanitiza  ;Array                                   ;29052013      ;152235;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18092;   ;sanitiza  ;Fin                                     ;29052013      ;152235;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9855355215;       18092;   ;pago      ;inicio                                  ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152235;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152242;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152242;10.170.1.9     ;OK ;597026007976        ;Token=e8520d7ec27d891c93705c02cbbc44330d863872f352c924e7fc018957f9eddd  
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152242;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9855355215;       18092;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152242;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       18291;   ;Filtro    ;Inicio                                  ;29052013      ;152450;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       18291;   ;Filtro    ;tbk_param.txt                           ;29052013      ;152450;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       18291;   ;Filtro    ;Terminado                               ;29052013      ;152451;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18291;   ;sanitiza  ;inicio                                  ;29052013      ;152451;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18291;   ;sanitiza  ;Array                                   ;29052013      ;152451;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18291;   ;sanitiza  ;Fin                                     ;29052013      ;152451;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9855491067;       18291;   ;pago      ;inicio                                  ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Construccion TBK_PARAM                                                  
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;TBK_PARAM encriptado                                                    
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Datos listos para ser enviados                                          
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152451;10.170.1.9     ;OK ;597026007976        ;Medio 1: Transaccion segura                                             
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152507;10.170.1.9     ;OK ;597026007976        ;Datos validados                                                         
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152507;10.170.1.9     ;OK ;597026007976        ;Token=e0cb4637f37db39d78df645dff676af3d8f8516ae64d193f24ee6c7dd12bbed4  
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152507;10.170.1.9     ;OK ;597026007976        ;Redireccion web                                                         
9855491067;       18291;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152507;10.170.1.9     ;OK ;597026007976        ;Todo OK                                                                 
          ;       18363;   ;Filtro    ;Inicio                                  ;29052013      ;152743;10.170.1.9     ;OK ;                    ;Inicio de filtrado                                                      
          ;       18363;   ;Filtro    ;tbk_param.txt                           ;29052013      ;152743;10.170.1.9     ;OK ;                    ;Archivo parseado                                                        
          ;       18363;   ;Filtro    ;Terminado                               ;29052013      ;152743;10.170.1.9     ;OK ;                    ;Datos Filtrados con exito                                               
          ;       18363;   ;sanitiza  ;inicio                                  ;29052013      ;152743;10.170.1.9     ;OK ;                    ;Entrando a sanitizacion                                                 
          ;       18363;   ;sanitiza  ;Array                                   ;29052013      ;152743;10.170.1.9     ;OK ;                    ;Arreglo de parametros OK.                                               
          ;       18363;   ;sanitiza  ;Fin                                     ;29052013      ;152743;10.170.1.9     ;Ok ;                    ;Sanitizacion exitosa                                                    
9855663823;       18363;   ;pago      ;inicio                                  ;29052013      ;152743;10.170.1.9     ;OK ;597026007976        ;Parseo realizado                                                        
9855663823;       18363;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152743;10.170.1.9     ;OK ;597026007976        ;Datos en datos/tbk_config.dat                                           
9855663823;       18363;   ;pago      ;https://certificacion.webpay.cl         ;29052013      ;152743;10.170.1.9     ;OK ;597026007976        ;Mac generado                                                            
